url,published,rent,size,district,female_inhabitants,male_inhabitants,diverse_inhabitants,total_inhabitants
wg-zimmer-in-Berlin-Koepenick.12237797.html,2025-08-12T00:00:00,350,10,Köpenick,1,0,0,2
wg-zimmer-in-Berlin-12049-Neukoelln.12150204.html,2025-07-11T00:00:00,850,24,12049 Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.11308569.html,2025-07-14T00:00:00,550,15,Prenzlauer Berg,2,1,0,4
wg-zimmer-in-Berlin-Neukoelln.11090455.html,2025-08-06T00:00:00,590,10,Neukölln,2,0,1,5
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10785125.html,2025-08-16T00:00:00,699,12,Charlottenburg-Wilmersdorf,4,3,0,8
wg-zimmer-in-Berlin-Friedrichshain.9239210.html,2025-07-31T00:00:00,887,18,Friedrichshain,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.5374236.html,2025-08-16T00:00:00,550,16,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12216026.html,2025-08-04T00:00:00,500,10,Berlin,2,0,0,3
wg-zimmer-in-Berlin-Charlottenburg.12179443.html,2025-07-23T00:00:00,750,22,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12222773.html,2025-08-06T00:00:00,1150,22,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Reinickendorf.11321361.html,2025-08-16T00:00:00,600,9,Reinickendorf,2,0,0,3
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12139858.html,2025-07-07T00:00:00,715,19,Charlottenburg-Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12222573.html,2025-08-06T00:00:00,490,24,Neukölln,0,0,0,5
wg-zimmer-in-Berlin-Berlin.12207590.html,2025-08-01T00:00:00,580,37,Berlin,0,3,2,6
wg-zimmer-in-Berlin-Spandau.4919908.html,2025-08-16T00:00:00,650,25,Spandau,2,0,0,3
wg-zimmer-in-Berlin-Lichterfelde.12006887.html,2025-07-08T00:00:00,650,18,Lichterfelde,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.11415692.html,2025-08-16T00:00:00,999,25,Friedrichshain,2,1,0,4
wg-zimmer-in-Berlin-Wedding.12244515.html,2025-08-15T00:00:00,550,25,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12215947.html,2025-08-04T00:00:00,750,20,Tempelhof-Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.10975388.html,2025-08-16T00:00:00,600,13,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.12232720.html,2025-08-12T00:00:00,550,15,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12033103.html,2025-08-09T00:00:00,470,12,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.9544969.html,2025-08-01T00:00:00,750,20,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Steglitz.10123058.html,2025-07-26T00:00:00,650,14,Steglitz,1,1,0,3
wg-zimmer-in-Berlin-Mitte.12159476.html,2025-07-16T00:00:00,580,18,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.11185770.html,2025-08-12T00:00:00,666,20,Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Mitte.12156404.html,2025-07-14T00:00:00,850,13,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.11951740.html,2025-07-06T00:00:00,1275,35,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12248279.html,2025-08-16T00:00:00,650,18,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.6312347.html,2025-08-10T00:00:00,870,22,Charlottenburg,2,0,0,3
wg-zimmer-in-Berlin-West-Berlin.12202405.html,2025-08-07T00:00:00,580,10,West-,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12215862.html,2025-08-04T00:00:00,810,17,Prenzlauer Berg,1,3,0,5
wg-zimmer-in-Berlin-Wedding.11944397.html,2025-07-28T00:00:00,650,16,Wedding,0,1,0,3
wg-zimmer-in-Berlin-Reinickendorf.12244744.html,2025-08-14T00:00:00,500,15,Reinickendorf,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshagen.11881622.html,2025-08-16T00:00:00,650,13,Friedrichshagen,1,0,0,3
wg-zimmer-in-Berlin-Gesundbrunnen.12161364.html,2025-07-18T00:00:00,500,18,Gesundbrunnen,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.10662146.html,2025-07-28T00:00:00,650,25,Schöneberg,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12135642.html,2025-07-14T00:00:00,570,10,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Schillerkiez.8595687.html,2025-07-27T00:00:00,690,35,Schillerkiez,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.9667699.html,2025-08-07T00:00:00,650,26,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.12200940.html,2025-07-30T00:00:00,450,30,Schöneberg,2,1,0,4
wg-zimmer-in-Berlin-Tempelhof.12204940.html,2025-08-04T00:00:00,1500,20,Tempelhof,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12209916.html,2025-08-05T00:00:00,775,17,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Spandau.12198189.html,2025-08-12T00:00:00,850,16,Spandau,1,0,0,2
wg-zimmer-in-Berlin-Pankow.12138381.html,2025-08-01T00:00:00,835,12,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Sprenglkiez.9704348.html,2025-08-16T00:00:00,850,25,Sprenglkiez,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.11183058.html,2025-08-04T00:00:00,1000,22,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Mitte.11591695.html,2025-08-16T00:00:00,800,12,Mitte,0,0,0,5
wg-zimmer-in-Berlin-Gesundbrunnen.11151602.html,2025-07-29T00:00:00,733,18,Gesundbrunnen,1,1,0,3
wg-zimmer-in-Berlin-Lichtenberg.12186821.html,2025-07-24T00:00:00,470,12,Lichtenberg,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12188216.html,2025-08-14T00:00:00,450,12,Berlin,2,0,0,3
wg-zimmer-in-Berlin-Lichtenrade.10041518.html,2025-08-14T00:00:00,600,35,Lichtenrade,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11105455.html,2025-08-16T00:00:00,899,20,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.11515929.html,2025-07-31T00:00:00,390,75,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshagen.12244073.html,2025-08-14T00:00:00,800,23,Friedrichshagen,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12241229.html,2025-08-13T00:00:00,450,13,Kreuzberg,1,0,1,3
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.11826682.html,2025-07-24T00:00:00,695,21,Tempelhof-Schöneberg,1,0,0,3
wg-zimmer-in-Berlin-Neukoelln.5085075.html,2025-08-15T00:00:00,850,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.8674103.html,2025-08-16T00:00:00,325,9,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Friedenau.12179529.html,2025-07-21T00:00:00,600,20,Friedenau,3,0,0,4
wg-zimmer-in-Berlin-Neukoelln.12246625.html,2025-08-15T00:00:00,675,16,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.9597427.html,2025-06-15T00:00:00,725,15,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11727118.html,2025-08-12T00:00:00,557,23,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Rahnsdorf.12217999.html,2025-08-05T00:00:00,650,16,Rahnsdorf,0,1,0,2
wg-zimmer-in-Berlin-Lichtenberg.6428741.html,2025-07-21T00:00:00,550,14,Lichtenberg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12123537.html,2025-07-01T00:00:00,400,18,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12236013.html,2025-08-11T00:00:00,690,14,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12133798.html,2025-07-05T00:00:00,600,15,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.11201327.html,2025-08-16T00:00:00,600,24,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Marienfelde.8627849.html,2025-08-15T00:00:00,650,20,Marienfelde,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12222240.html,2025-08-06T00:00:00,600,15,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Tempelhof.12189156.html,2025-08-16T00:00:00,550,10,Tempelhof,1,0,0,2
wg-zimmer-in-Berlin-Wedding.11826357.html,2025-07-21T00:00:00,630,38,Wedding,1,3,0,5
wg-zimmer-in-Berlin-Friedrichshain.12227909.html,2025-08-12T00:00:00,1100,15,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Moabit.11866848.html,2025-08-12T00:00:00,580,25,Moabit,0,2,0,3
wg-zimmer-in-Berlin-Wedding.8734308.html,2025-08-14T00:00:00,450,17,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.10173164.html,2025-08-11T00:00:00,850,18,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Mitte.12210586.html,2025-08-02T00:00:00,700,25,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12000135.html,2025-08-02T00:00:00,850,25,Friedrichshain-Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Tiergarten-Sued.4958790.html,2025-08-12T00:00:00,950,24,Tiergarten Süd,0,0,0,2
wg-zimmer-in-Berlin-Mitte.12013860.html,2025-08-16T00:00:00,600,16,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Marienfelde.12232388.html,2025-08-12T00:00:00,500,22,Marienfelde,0,2,0,3
wg-zimmer-in-Berlin-Neukoelln.12133142.html,2025-07-18T00:00:00,695,18,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.10721477.html,2024-12-10T00:00:00,400,11,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12123336.html,2025-08-01T00:00:00,1200,23,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12187718.html,2025-07-28T00:00:00,680,22,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Berlin-Kreuzberg.12135720.html,2025-07-06T00:00:00,590,16,- Kreuzberg,2,1,0,4
wg-zimmer-in-Berlin-Reinickendorf.12245019.html,2025-08-14T00:00:00,450,15,Reinickendorf,0,0,0,2
wg-zimmer-in-Berlin-Treptow.12170299.html,2025-07-18T00:00:00,549,12,Treptow,0,3,0,4
wg-zimmer-in-Berlin-Tempelhof-Grenze-Neukoelln.12196405.html,2025-08-12T00:00:00,500,18,Tempelhof Grenze Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12168188.html,2025-07-17T00:00:00,371,10,Mitte,4,5,0,10
wg-zimmer-in-Berlin-Lichtenberg.12180794.html,2025-07-22T00:00:00,400,12,Lichtenberg,0,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.10917390.html,2025-08-16T00:00:00,738,35,Schöneberg,4,2,0,7
wg-zimmer-in-Berlin-Kreuzberg.3693758.html,2025-08-16T00:00:00,60,27,Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Wedding.12100997.html,2025-07-06T00:00:00,500,14,Wedding,1,1,0,3
wg-zimmer-in-Berlin-Koepenick.8886156.html,2025-07-21T00:00:00,490,16,Köpenick,0,3,0,5
wg-zimmer-in-Berlin-Kreuzberg.12196919.html,2025-07-28T00:00:00,600,18,Kreuzberg,0,0,0,0
wg-zimmer-in-Berlin-Mitte.12173769.html,2025-07-20T00:00:00,590,10,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12175088.html,2025-07-20T00:00:00,700,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Steglitz.6134222.html,2025-07-30T00:00:00,510,20,Steglitz,1,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.12136449.html,2025-07-06T00:00:00,475,18,Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.10746769.html,2025-04-13T00:00:00,600,23,Neukölln,2,1,0,4
wg-zimmer-in-Berlin-Nikolassee.12217875.html,2025-08-14T00:00:00,255,15,Nikolassee,2,3,0,6
wg-zimmer-in-Berlin-Mitte.12220974.html,2025-08-05T00:00:00,699,22,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Spandau.12184701.html,2025-07-23T00:00:00,450,12,Spandau,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12146472.html,2025-07-21T00:00:00,450,20,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Mahlow.10619740.html,2025-08-07T00:00:00,640,10,Mahlow,0,1,0,2
wg-zimmer-in-Berlin-Mariendorf.12203213.html,2025-07-30T00:00:00,800,20,Mariendorf,0,0,0,4
wg-zimmer-in-Berlin-Charlottenburg.10858544.html,2025-08-04T00:00:00,660,24,Charlottenburg,1,3,0,6
wg-zimmer-in-Berlin-Moabit.7415325.html,2025-08-16T00:00:00,585,16,Moabit,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12144064.html,2025-07-09T00:00:00,750,22,Charlottenburg-Wilmersdorf,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain.11148053.html,2025-08-09T00:00:00,840,15,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12242382.html,2025-08-14T00:00:00,750,19,Steglitz-Zehlendorf,0,0,0,2
wg-zimmer-in-Berlin-Pankow.11113293.html,2025-06-07T00:00:00,650,20,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.11861889.html,2025-08-05T00:00:00,590,30,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12224778.html,2025-08-14T00:00:00,300,10,Kreuzberg,2,1,1,4
wg-zimmer-in-Berlin-Neukoelln.10301108.html,2025-08-11T00:00:00,650,12,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12186644.html,2025-08-07T00:00:00,680,21,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Friedenau.12064125.html,2025-07-20T00:00:00,610,21,Friedenau,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12153282.html,2025-07-22T00:00:00,550,22,Prenzlauer Berg,0,2,0,2
wg-zimmer-in-Berlin-Moabit.12223153.html,2025-08-14T00:00:00,890,24,Moabit,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.10827142.html,2025-07-15T00:00:00,650,15,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.10793762.html,2025-08-07T00:00:00,400,15,Prenzlauer Berg,3,1,0,5
wg-zimmer-in-Berlin-Neukoelln.12165902.html,2025-08-05T00:00:00,580,12,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.11094355.html,2025-08-02T00:00:00,500,23,Charlottenburg,1,1,0,3
wg-zimmer-in-Berlin-Mitte.10746278.html,2025-08-11T00:00:00,700,17,Mitte,0,2,0,3
wg-zimmer-in-Berlin-Schoeneberg.12231512.html,2025-08-10T00:00:00,580,25,Schöneberg,4,0,0,5
wg-zimmer-in-Berlin-Wedding.12189183.html,2025-07-28T00:00:00,350,17,Wedding,0,2,0,3
wg-zimmer-in-Berlin-Charlottenburg.12229966.html,2025-08-09T00:00:00,450,14,Charlottenburg,2,1,0,4
wg-zimmer-in-Berlin-Schoeneberg.12147388.html,2025-07-11T00:00:00,580,12,Schöneberg,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12122319.html,2025-06-30T00:00:00,650,18,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12189752.html,2025-07-29T00:00:00,800,16,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Friedenau.12197892.html,2025-07-28T00:00:00,390,18,Friedenau,0,1,0,2
wg-zimmer-in-Berlin-Mitte.1706755.html,2025-08-09T00:00:00,550,15,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Lichtenberg.3974251.html,2025-08-15T00:00:00,420,15,Lichtenberg,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.8760255.html,2025-07-22T00:00:00,450,30,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Niederschoeneweide.12234685.html,2025-08-11T00:00:00,450,15,Niederschöneweide,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain.6997601.html,2025-08-16T00:00:00,491,19,Friedrichshain,0,1,0,3
wg-zimmer-in-Berlin-Wedding.12165610.html,2025-07-16T00:00:00,570,22,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12199340.html,2025-08-07T00:00:00,550,13,Neukölln,1,0,0,3
wg-zimmer-in-Berlin-Mitte-Kreuzberg.11433731.html,2025-07-22T00:00:00,586,12,Mitte/Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Baumschulenweg.11545231.html,2025-07-17T00:00:00,640,23,Baumschulenweg,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.12121335.html,2025-08-15T00:00:00,490,75,Charlottenburg,1,0,0,3
wg-zimmer-in-Berlin-Friedrichshain.12216248.html,2025-08-13T00:00:00,700,12,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12213638.html,2025-08-03T00:00:00,650,25,Friedrichshain-Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Spandau.9378803.html,2025-08-16T00:00:00,520,10,Spandau,6,1,0,8
wg-zimmer-in-Berlin-Prenzlauer-Berg.12246271.html,2025-08-15T00:00:00,750,18,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Lichtenberg.9464085.html,2025-07-30T00:00:00,700,25,Lichtenberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.7109321.html,2025-08-16T00:00:00,650,15,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Heinersdorf.12017023.html,2025-08-06T00:00:00,750,25,Heinersdorf,0,1,0,5
wg-zimmer-in-Berlin-Wedding.10686132.html,2025-08-10T00:00:00,370,13,Wedding,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg.12210300.html,2025-08-02T00:00:00,450,23,Charlottenburg,0,2,0,3
wg-zimmer-in-Berlin-Schoeneberg.9168750.html,2025-08-16T00:00:00,550,12,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Gesundbrunnen.12237160.html,2025-08-12T00:00:00,380,11,Gesundbrunnen,1,0,2,4
wg-zimmer-in-Berlin-Kreuzberg.2541416.html,2025-04-20T00:00:00,700,17,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Tempelhof.10121135.html,2025-08-14T00:00:00,500,20,Tempelhof,1,0,0,2
wg-zimmer-in-Berlin-Spandau.11194071.html,2025-07-23T00:00:00,600,14,Spandau,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12235004.html,2025-08-11T00:00:00,750,15,Moabit,1,0,0,2
wg-zimmer-in-Berlin-Tempelhof.11112922.html,2025-08-16T00:00:00,550,18,Tempelhof,1,1,0,4
wg-zimmer-in-Berlin-Neukoelln.12219700.html,2025-08-05T00:00:00,700,16,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.9723607.html,2025-07-04T00:00:00,750,16,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.11476390.html,2025-08-01T00:00:00,650,30,Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.10932582.html,2025-08-16T00:00:00,920,19,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12160391.html,2025-07-15T00:00:00,1000,28,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.10785104.html,2025-08-16T00:00:00,790,12,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Schmargendorf.12206541.html,2025-08-01T00:00:00,200,16,Schmargendorf,1,1,0,3
wg-zimmer-in-Berlin-Steglitz.11163737.html,2025-08-14T00:00:00,450,12,Steglitz,0,1,0,2
wg-zimmer-in-Berlin-Steglitz.11909145.html,2025-08-16T00:00:00,195,13,Steglitz,0,2,0,4
wg-zimmer-in-Berlin-Charlottenburg.11744982.html,2025-08-10T00:00:00,830,27,Charlottenburg,2,1,0,4
wg-zimmer-in-Berlin-Schoeneberg.12212599.html,2025-08-08T00:00:00,750,12,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.11947732.html,2025-08-13T00:00:00,650,10,Charlottenburg-Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.4305366.html,2025-08-09T00:00:00,515,20,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12161611.html,2025-07-15T00:00:00,600,20,Charlottenburg-Wilmersdorf,1,1,0,3
wg-zimmer-in-Berlin-Steglitz.12172339.html,2025-08-03T00:00:00,1145,22,Steglitz,4,3,0,8
wg-zimmer-in-Berlin-Steglitz.11931827.html,2025-08-15T00:00:00,550,20,Steglitz,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12229413.html,2025-08-09T00:00:00,550,24,Neukölln,0,2,0,3
wg-zimmer-in-Berlin-Wedding.12203351.html,2025-08-13T00:00:00,600,23,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12223104.html,2025-08-07T00:00:00,1050,20,Kreuzberg,2,1,0,4
wg-zimmer-in-Berlin-Berlin.12221447.html,2025-08-06T00:00:00,690,27,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Zehlendorf.12119649.html,2025-06-29T00:00:00,575,24,Zehlendorf,3,0,0,4
wg-zimmer-in-Berlin-Biesdorf.12197809.html,2025-08-15T00:00:00,400,8,Biesdorf,1,1,0,4
wg-zimmer-in-Berlin-Neukoelln.8756176.html,2025-07-02T00:00:00,550,20,Neukölln,1,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.9952896.html,2025-08-15T00:00:00,40,32,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.12080845.html,2025-08-16T00:00:00,600,12,Niederschöneweide,0,0,0,3
wg-zimmer-in-Berlin-Charlottenburg.10049604.html,2025-08-16T00:00:00,1099,30,Charlottenburg,1,1,0,3
wg-zimmer-in-Berlin-Schoeneberg.12240266.html,2025-08-13T00:00:00,1350,25,Schöneberg,2,0,0,3
wg-zimmer-in-Berlin-Pankow.11951150.html,2025-08-15T00:00:00,500,11,Pankow,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12237864.html,2025-08-12T00:00:00,800,14,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Neu-Tempelhof.7870601.html,2025-08-16T00:00:00,675,15,Neu Tempelhof,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12223168.html,2025-08-06T00:00:00,500,12,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Lankwitz.12137411.html,2025-07-06T00:00:00,750,19,Lankwitz,0,1,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.11984841.html,2025-08-03T00:00:00,635,13,Oberschöneweide,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12148011.html,2025-07-10T00:00:00,630,25,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Mitte.4552390.html,2025-05-24T00:00:00,700,15,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12168243.html,2025-08-16T00:00:00,650,10,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12224399.html,2025-08-07T00:00:00,670,20,Moabit,0,0,0,2
wg-zimmer-in-Berlin-Lichterfelde.7891068.html,2025-08-13T00:00:00,420,26,Lichterfelde,0,6,0,7
wg-zimmer-in-Berlin-Schoeneberg.10898986.html,2025-07-28T00:00:00,650,25,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12240709.html,2025-08-13T00:00:00,950,20,Prenzlauer Berg,0,1,0,1
wg-zimmer-in-Berlin-Wedding.12196039.html,2025-07-28T00:00:00,600,16,Wedding,0,0,0,2
wg-zimmer-in-Berlin-Adlershof.8187259.html,2025-08-15T00:00:00,600,15,Adlershof,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.12246448.html,2025-08-15T00:00:00,650,28,Schöneberg,0,0,1,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12198944.html,2025-07-29T00:00:00,500,26,Prenzlauer Berg,2,1,0,4
wg-zimmer-in-Berlin-Moabit.12150467.html,2025-07-11T00:00:00,700,23,Moabit,1,0,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12204736.html,2025-07-31T00:00:00,730,29,Steglitz-Zehlendorf,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12179590.html,2025-07-21T00:00:00,400,15,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.3145866.html,2025-08-16T00:00:00,535,22,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Oberschoeneweide.11980282.html,2025-07-24T00:00:00,550,20,Oberschöneweide,2,1,0,4
wg-zimmer-in-Berlin-Wilmersdorf.12210313.html,2025-08-11T00:00:00,790,18,Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Wedding.12225539.html,2025-08-08T00:00:00,450,14,Wedding,1,1,0,3
wg-zimmer-in-Berlin-Wedding.12011661.html,2025-05-11T00:00:00,1100,19,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Spandau.12244934.html,2025-08-14T00:00:00,531,20,Spandau,3,0,0,4
wg-zimmer-in-Berlin-Lichtenberg.12132434.html,2025-08-15T00:00:00,350,15,Lichtenberg,1,1,0,3
wg-zimmer-in-Berlin-Hellersdorf.12231850.html,2025-08-10T00:00:00,590,14,Hellersdorf,2,1,0,4
wg-zimmer-in-Berlin-Neukoelln.10701093.html,2025-08-11T00:00:00,195,40,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Zehlendorf.5625848.html,2025-08-16T00:00:00,400,15,Zehlendorf,0,12,0,13
wg-zimmer-in-Berlin-Kreuzberg.11147975.html,2025-08-12T00:00:00,200,25,Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Mitte.12087408.html,2025-08-08T00:00:00,875,20,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12230652.html,2025-08-16T00:00:00,1130,40,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Pankow.12163312.html,2025-08-14T00:00:00,450,8,Pankow,0,0,0,4
wg-zimmer-in-Berlin-Hellersdorf-Marzahn.6651221.html,2025-08-14T00:00:00,650,15,Hellersdorf-Marzahn,1,1,1,4
wg-zimmer-in-Berlin-Friedenau.10815305.html,2025-08-14T00:00:00,800,16,Friedenau,2,0,0,2
wg-zimmer-in-Berlin-Moabit.12221062.html,2025-08-06T00:00:00,750,15,Moabit,0,2,0,3
wg-zimmer-in-Berlin-Koepenick.12226733.html,2025-08-08T00:00:00,650,13,Köpenick,0,0,0,4
